transaction_amt,transaction_hr,payment_mtd,product_cat,product_qty,customer_age,customer_dev,account_days
99.02,11,credit card,health & beauty,4,44,mobile,263
23.53,10,PayPal,electronics,2,36,desktop,22
84.24,7,bank transfer,electronics,4,40,desktop,16
46.41,6,credit card,electronics,2,44,tablet,133
258.85,0,bank transfer,electronics,4,33,desktop,349
24.51,6,credit card,toys & games,5,33,desktop,228
52.2,10,debit card,health & beauty,1,23,tablet,207
188.56,16,debit card,electronics,5,26,desktop,74
204.35,23,debit card,home & garden,4,49,mobile,165
194.35,17,PayPal,health & beauty,3,47,desktop,165
49.33,20,credit card,clothing,4,36,mobile,187
141.59,11,bank transfer,home & garden,2,36,tablet,55
111.79,3,credit card,clothing,4,29,desktop,218
384.33,2,debit card,electronics,3,32,tablet,110
16.45,14,bank transfer,home & garden,4,32,desktop,349
211.06,11,debit card,electronics,4,38,desktop,26
29.03,0,bank transfer,toys & games,3,46,mobile,17
311.73,11,PayPal,clothing,5,40,mobile,119
140.02,8,PayPal,health & beauty,5,37,desktop,213
11.59,6,credit card,health & beauty,5,24,tablet,353
281.36,21,debit card,health & beauty,4,28,tablet,87
185.66,6,debit card,electronics,5,15,mobile,95
538.47,6,debit card,toys & games,2,34,tablet,237
248.1,10,debit card,clothing,4,42,tablet,218
369.87,11,bank transfer,electronics,2,29,mobile,61
35.78,0,debit card,electronics,2,34,mobile,10
58.56,0,bank transfer,electronics,5,31,desktop,46
161.56,4,PayPal,home & garden,3,48,desktop,245
43.31,0,debit card,home & garden,2,31,mobile,13
104.72,8,debit card,home & garden,5,26,desktop,163
43.37,14,bank transfer,clothing,2,27,mobile,342
80.13,23,credit card,toys & games,5,32,tablet,166
38.18,3,bank transfer,health & beauty,5,48,tablet,57
273.68,22,credit card,toys & games,4,26,mobile,274
19.64,0,bank transfer,clothing,2,38,desktop,355
277.93,6,bank transfer,health & beauty,5,40,desktop,258
70.73,6,debit card,home & garden,1,51,desktop,117
14.16,15,PayPal,clothing,1,41,tablet,204
103.49,3,credit card,clothing,4,51,desktop,158
25.02,19,credit card,home & garden,5,29,tablet,294
184.91,20,PayPal,home & garden,5,34,tablet,118
104.36,8,debit card,home & garden,5,29,desktop,224
73.51,20,bank transfer,clothing,5,37,desktop,20
45.2,18,bank transfer,electronics,1,40,tablet,327
54.28,20,bank transfer,home & garden,1,45,tablet,154
52.58,11,credit card,toys & games,2,29,desktop,349
46.39,10,bank transfer,toys & games,5,27,desktop,342
28.86,10,PayPal,electronics,3,34,desktop,275
344.57,4,bank transfer,health & beauty,5,41,mobile,365
82.74,22,credit card,health & beauty,2,22,tablet,117
30.21,5,credit card,toys & games,2,42,mobile,177
435.15,14,bank transfer,clothing,4,27,desktop,36
159.51,16,debit card,toys & games,3,20,tablet,303
69.4,7,credit card,toys & games,4,28,desktop,227
24.71,18,credit card,clothing,2,40,desktop,297
15.43,19,credit card,clothing,5,23,mobile,21
45.61,19,debit card,toys & games,4,22,desktop,253
328.62,7,bank transfer,electronics,5,33,tablet,161
154.67,22,debit card,toys & games,3,22,desktop,321
426.63,0,bank transfer,toys & games,5,28,desktop,113
39.73,8,debit card,clothing,1,49,desktop,118
25.19,14,debit card,electronics,3,22,mobile,212
48.68,12,PayPal,electronics,1,39,tablet,241
12.61,11,bank transfer,electronics,2,53,tablet,82
188.28,7,bank transfer,electronics,5,50,mobile,113
41.91,1,credit card,clothing,3,59,mobile,229
75.89,19,PayPal,toys & games,5,37,mobile,360
151.83,8,credit card,home & garden,3,47,mobile,60
178.75,11,PayPal,toys & games,3,24,desktop,211
125.86,10,PayPal,health & beauty,3,46,desktop,48
66.41,23,debit card,electronics,1,21,mobile,263
113.82,19,bank transfer,home & garden,5,27,desktop,105
314.98,4,debit card,health & beauty,5,45,desktop,41
20.45,11,credit card,clothing,3,21,mobile,304
269.28,15,PayPal,toys & games,5,34,tablet,338
11.84,11,debit card,toys & games,2,35,desktop,333
49.15,0,credit card,electronics,1,39,desktop,244
38.15,12,bank transfer,toys & games,2,17,mobile,26
31.15,14,debit card,clothing,3,24,tablet,105
157.2,20,credit card,clothing,4,36,mobile,161
141.22,17,bank transfer,electronics,3,25,desktop,280
79.19,1,debit card,toys & games,4,44,mobile,53
26.01,9,PayPal,health & beauty,4,36,tablet,95
172.23,0,debit card,health & beauty,5,22,tablet,218
202.68,21,credit card,toys & games,5,40,tablet,171
312.79,4,debit card,toys & games,5,48,mobile,288
508.61,16,bank transfer,electronics,5,34,mobile,81
934.05,2,bank transfer,electronics,5,35,mobile,12
83.68,2,credit card,health & beauty,5,20,desktop,106
176.55,8,PayPal,clothing,4,30,desktop,20
294.43,1,bank transfer,health & beauty,5,11,tablet,365
242.84,15,credit card,home & garden,5,54,desktop,139
130.19,17,debit card,toys & games,5,29,mobile,153
280.55,9,debit card,health & beauty,5,37,mobile,322
75.02,13,bank transfer,toys & games,3,29,desktop,31
143.46,19,credit card,electronics,4,35,tablet,161
167.59,6,bank transfer,health & beauty,4,35,desktop,325
145.2,3,bank transfer,electronics,3,27,tablet,350
31.8,11,debit card,home & garden,5,28,desktop,8
44.09,15,credit card,toys & games,2,46,desktop,249
104.39,12,bank transfer,clothing,5,33,tablet,363
31.91,9,credit card,home & garden,3,33,mobile,191
168.66,17,PayPal,clothing,5,28,mobile,204
159.93,6,debit card,toys & games,3,29,mobile,262
17.16,22,bank transfer,health & beauty,1,47,desktop,288
298.25,5,bank transfer,electronics,1,29,tablet,330
171.63,4,debit card,toys & games,3,35,tablet,136
34.84,12,PayPal,toys & games,3,26,desktop,283
115.66,4,credit card,electronics,5,27,mobile,47
16.25,1,bank transfer,home & garden,4,34,mobile,220
10.84,2,debit card,toys & games,4,34,desktop,197
594.14,9,bank transfer,electronics,5,37,tablet,219
66.32,11,debit card,health & beauty,2,37,tablet,88
268.72,21,credit card,electronics,5,38,mobile,208
315.45,18,credit card,electronics,5,49,desktop,92
143.96,15,PayPal,electronics,4,1,mobile,87
275.01,15,debit card,electronics,2,30,desktop,61
43.02,7,debit card,clothing,3,32,tablet,207
169.16,0,credit card,electronics,4,14,desktop,189
572.7,13,bank transfer,electronics,5,26,desktop,295
144.4,22,bank transfer,clothing,3,36,tablet,101
10.79,13,debit card,clothing,5,17,tablet,27
358.67,15,PayPal,health & beauty,5,13,desktop,355
48.75,12,PayPal,clothing,4,18,desktop,178
160.55,8,debit card,health & beauty,4,31,mobile,298
259.62,13,bank transfer,toys & games,5,28,desktop,11
166.42,4,debit card,health & beauty,5,11,mobile,165
104.13,17,debit card,clothing,4,47,desktop,358
146.57,23,bank transfer,electronics,5,46,tablet,310
28.47,11,credit card,electronics,4,43,mobile,84
278.3,2,bank transfer,electronics,4,40,tablet,148
49.06,21,PayPal,toys & games,5,25,tablet,168
83.95,18,debit card,home & garden,5,39,tablet,184
46.3,1,credit card,toys & games,3,37,mobile,38
118.22,19,credit card,electronics,4,32,tablet,305
16.05,7,PayPal,health & beauty,1,37,mobile,100
108.14,9,debit card,home & garden,4,54,tablet,329
189.9,22,credit card,clothing,4,30,tablet,9
218.45,7,credit card,home & garden,4,54,desktop,66
91.07,6,PayPal,home & garden,3,45,mobile,38
16.23,14,credit card,health & beauty,2,35,tablet,12
47.73,5,PayPal,electronics,4,37,mobile,104
69.86,10,PayPal,toys & games,1,51,desktop,337
93.26,1,debit card,toys & games,2,30,mobile,261
288.34,3,credit card,health & beauty,5,43,tablet,364
292.73,15,debit card,electronics,5,38,desktop,28
29.87,8,bank transfer,clothing,4,25,desktop,224
495.36,13,debit card,electronics,2,33,mobile,259
58.11,16,bank transfer,clothing,3,26,tablet,8
31.51,22,PayPal,clothing,2,34,desktop,193
18.81,19,credit card,clothing,4,22,desktop,180
667.86,7,credit card,home & garden,1,30,desktop,26
108.17,13,debit card,home & garden,5,39,mobile,289
88.73,22,PayPal,health & beauty,2,22,tablet,185
158.84,23,PayPal,electronics,4,32,desktop,244
14.39,20,debit card,clothing,1,32,mobile,182
202.14,17,credit card,toys & games,4,40,tablet,276
536.86,2,credit card,electronics,4,33,mobile,164
40.74,7,bank transfer,clothing,2,40,mobile,100
742.55,23,debit card,health & beauty,5,31,desktop,154
24.69,22,credit card,clothing,2,33,desktop,352
27.82,15,PayPal,electronics,5,30,mobile,271
27.39,14,credit card,electronics,1,42,mobile,265
154.03,10,debit card,health & beauty,4,28,mobile,29
272.08,4,credit card,health & beauty,5,29,mobile,131
184.66,19,debit card,electronics,3,31,tablet,19
122.87,6,bank transfer,toys & games,5,59,desktop,26
206.83,0,credit card,clothing,5,27,mobile,296
215.21,10,PayPal,electronics,1,34,desktop,285
24.77,10,bank transfer,clothing,4,40,desktop,69
66.75,21,bank transfer,home & garden,2,28,desktop,361
102.16,3,PayPal,clothing,3,40,mobile,51
85.39,15,debit card,toys & games,3,23,tablet,307
97.65,22,credit card,clothing,3,40,desktop,14
71.27,13,credit card,clothing,1,19,desktop,201
14.28,9,debit card,health & beauty,4,23,desktop,37
115.58,17,bank transfer,electronics,2,45,mobile,238
58.2,10,bank transfer,toys & games,1,35,tablet,44
85.02,9,PayPal,health & beauty,5,21,tablet,329
507.02,19,debit card,health & beauty,4,31,desktop,3
211.91,4,PayPal,home & garden,4,46,desktop,25
48.95,2,debit card,clothing,2,45,tablet,248
122.94,22,bank transfer,toys & games,3,33,tablet,166
41.98,15,credit card,home & garden,2,50,mobile,325
86.38,1,debit card,electronics,4,51,desktop,17
117.49,14,PayPal,electronics,2,45,desktop,241
97.06,17,debit card,toys & games,4,30,desktop,275
80.06,8,bank transfer,toys & games,3,35,mobile,246
719.28,15,bank transfer,electronics,1,32,tablet,194
190.16,8,bank transfer,toys & games,4,54,desktop,39
112.36,11,credit card,clothing,5,39,desktop,177
125.37,4,credit card,electronics,4,18,mobile,217
158.91,2,debit card,toys & games,3,16,desktop,95
249.42,9,debit card,clothing,4,38,tablet,227
233.82,8,credit card,electronics,2,27,desktop,292
55.56,1,bank transfer,health & beauty,5,28,mobile,59
45.75,15,debit card,electronics,5,27,tablet,131
179.55,21,credit card,electronics,1,32,mobile,165
109.68,12,credit card,electronics,5,32,mobile,328
17.15,18,credit card,clothing,5,31,desktop,65
145.22,22,PayPal,health & beauty,3,44,desktop,52
80.24,20,debit card,clothing,3,35,mobile,93
14.36,9,bank transfer,health & beauty,2,45,tablet,50
157.77,9,debit card,health & beauty,5,24,desktop,241
31.68,5,debit card,health & beauty,4,44,desktop,112
163.75,22,credit card,health & beauty,4,43,mobile,91
236.68,0,PayPal,electronics,1,31,desktop,43
93.96,10,credit card,toys & games,2,21,desktop,139
44.55,3,credit card,clothing,2,21,tablet,94
21.47,9,bank transfer,health & beauty,4,33,desktop,225
261.77,20,debit card,clothing,5,38,tablet,63
310.3,5,debit card,electronics,4,32,desktop,339
13.51,8,credit card,toys & games,3,31,mobile,328
279.85,1,credit card,health & beauty,4,29,tablet,27
882.98,22,debit card,toys & games,5,31,desktop,307
88.36,20,credit card,toys & games,3,21,desktop,360
66.57,15,PayPal,home & garden,2,40,desktop,300
21.46,17,PayPal,home & garden,2,29,tablet,268
18.02,21,debit card,health & beauty,5,25,desktop,66
120.93,14,credit card,toys & games,3,42,mobile,211
252.34,21,credit card,electronics,4,30,mobile,248
59.98,4,bank transfer,health & beauty,4,50,tablet,146
109.11,13,bank transfer,toys & games,2,43,mobile,176
27.27,4,bank transfer,clothing,1,35,mobile,110
123.87,11,credit card,clothing,3,26,mobile,78
80.41,22,debit card,electronics,5,48,tablet,316
657.13,6,bank transfer,electronics,3,19,mobile,261
107.23,15,bank transfer,health & beauty,3,37,desktop,131
247.63,9,credit card,electronics,1,31,tablet,29
41.97,22,credit card,toys & games,1,35,tablet,293
24.25,0,debit card,health & beauty,3,17,mobile,333
48.5,5,bank transfer,electronics,2,36,desktop,161
23.96,22,bank transfer,home & garden,5,63,tablet,350
16.28,16,bank transfer,toys & games,1,25,mobile,147
28.8,11,credit card,clothing,2,37,desktop,19
117.24,0,bank transfer,electronics,3,30,tablet,29
25.65,12,debit card,toys & games,1,37,mobile,103
52.96,23,debit card,health & beauty,1,34,desktop,357
133.23,9,PayPal,health & beauty,2,5,tablet,60
86.64,3,PayPal,home & garden,2,51,tablet,155
118.5,9,debit card,electronics,4,38,mobile,85
38.26,5,debit card,electronics,5,53,tablet,358
20.55,5,debit card,clothing,3,28,tablet,194
43.9,23,credit card,health & beauty,5,36,mobile,139
66.49,3,credit card,clothing,4,37,desktop,268
10.99,1,bank transfer,health & beauty,1,20,mobile,23
640.83,3,credit card,health & beauty,5,27,desktop,65
52.67,1,bank transfer,health & beauty,2,39,tablet,13
65.6,10,bank transfer,home & garden,4,48,mobile,365
28.5,18,bank transfer,toys & games,2,35,mobile,137
110.96,11,debit card,health & beauty,3,35,mobile,223
36.29,5,bank transfer,toys & games,3,37,tablet,337
13.89,21,credit card,toys & games,1,46,mobile,31
259.54,4,bank transfer,clothing,5,37,tablet,217
132.16,22,bank transfer,home & garden,2,42,mobile,245
97.02,10,bank transfer,toys & games,3,23,mobile,194
15.99,3,debit card,home & garden,3,33,tablet,314
49.94,15,debit card,electronics,2,27,desktop,264
131.81,7,bank transfer,home & garden,2,46,mobile,321
109.53,19,PayPal,toys & games,5,11,mobile,265
62.16,10,bank transfer,toys & games,4,37,tablet,179
63.9,22,bank transfer,health & beauty,2,35,desktop,241
232.53,9,bank transfer,clothing,4,38,mobile,340
326.06,2,credit card,clothing,5,26,mobile,2
128.25,22,debit card,electronics,3,31,desktop,234
39.92,16,debit card,clothing,3,41,desktop,142
68.76,20,debit card,home & garden,5,38,desktop,69
666.78,18,bank transfer,electronics,4,32,mobile,351
86.43,8,bank transfer,home & garden,5,24,desktop,351
96.48,13,debit card,clothing,2,40,mobile,27
52.41,2,credit card,electronics,4,31,mobile,204
38.63,12,credit card,toys & games,1,33,tablet,331
58.93,8,PayPal,health & beauty,2,44,desktop,291
68.78,5,PayPal,health & beauty,2,39,mobile,323
113.61,9,credit card,electronics,4,34,desktop,108
155.06,5,bank transfer,health & beauty,3,25,mobile,89
127.73,16,debit card,electronics,4,38,desktop,116
638.63,17,credit card,electronics,1,18,mobile,283
188.96,21,bank transfer,toys & games,4,35,mobile,269
29.83,14,bank transfer,electronics,4,24,desktop,65
46.09,0,bank transfer,toys & games,3,36,mobile,208
14.4,21,debit card,electronics,1,38,tablet,213
31.24,2,debit card,electronics,2,32,tablet,130
493.36,7,debit card,electronics,2,17,desktop,170
46.32,4,bank transfer,clothing,3,31,mobile,17
69.24,15,debit card,toys & games,1,42,desktop,18
220.97,20,credit card,electronics,5,25,mobile,200
45.43,12,PayPal,electronics,2,35,tablet,359
47.79,9,debit card,toys & games,2,48,mobile,91
78.5,5,credit card,clothing,4,17,desktop,44
236.64,9,bank transfer,home & garden,4,49,desktop,42
68.85,8,PayPal,home & garden,5,36,desktop,264
40.56,10,PayPal,electronics,2,31,desktop,21
685.4000000000001,10,debit card,electronics,4,51,desktop,11
210.58,23,bank transfer,health & beauty,4,31,mobile,101
122.32,2,PayPal,electronics,3,29,desktop,260
210.35,12,debit card,electronics,4,33,tablet,39
14.34,8,debit card,health & beauty,5,27,tablet,287
209.36,2,debit card,electronics,5,42,desktop,184
286.47,1,bank transfer,home & garden,5,38,mobile,169
106.04,6,debit card,health & beauty,5,34,tablet,276
181.12,6,credit card,clothing,3,59,desktop,296
35.31,21,debit card,health & beauty,3,63,mobile,222
40.92,13,credit card,clothing,1,26,desktop,66
106.61,14,bank transfer,clothing,3,44,mobile,227
68.12,8,PayPal,electronics,3,33,desktop,345
168.56,11,debit card,health & beauty,5,45,desktop,33
76.6,17,debit card,clothing,3,30,mobile,20
80.14,0,credit card,health & beauty,3,16,mobile,364
383.23,7,debit card,toys & games,5,29,tablet,113
125.6,6,debit card,toys & games,4,19,desktop,118
64.48,8,bank transfer,clothing,4,42,tablet,123
47.31,6,credit card,toys & games,4,36,mobile,186
246.99,17,bank transfer,home & garden,5,32,mobile,59
41.97,23,debit card,health & beauty,4,39,desktop,34
331.5,12,debit card,clothing,5,20,desktop,111
263.22,5,bank transfer,clothing,4,37,tablet,140
304.86,6,PayPal,toys & games,4,11,desktop,109
120.97,3,bank transfer,electronics,4,31,tablet,130
48.78,6,debit card,electronics,3,42,mobile,133
14.32,22,bank transfer,toys & games,5,38,tablet,59
372.42,2,bank transfer,health & beauty,4,33,desktop,105
120.62,2,PayPal,health & beauty,5,28,desktop,150
84.77,2,debit card,toys & games,2,28,mobile,263
77.58,16,credit card,health & beauty,5,30,mobile,307
495.44,11,bank transfer,electronics,5,22,mobile,232
164.81,15,debit card,health & beauty,5,38,tablet,339
96.31,15,debit card,clothing,4,35,desktop,78
15.84,4,bank transfer,clothing,5,20,tablet,146
133.56,15,debit card,clothing,5,36,desktop,102
478.25,19,credit card,electronics,4,19,mobile,287
17.41,9,credit card,clothing,4,31,tablet,183
156.27,21,credit card,toys & games,3,20,tablet,124
121.8,16,bank transfer,electronics,4,4,mobile,356
174.87,6,credit card,electronics,4,24,tablet,114
12.66,4,debit card,electronics,4,41,mobile,40
135.31,20,PayPal,clothing,3,43,desktop,118
48.85,19,credit card,home & garden,2,51,tablet,241
150.69,14,bank transfer,clothing,4,50,desktop,335
765.84,2,bank transfer,toys & games,5,21,desktop,338
237.48,22,bank transfer,toys & games,4,35,mobile,229
1373.69,13,bank transfer,electronics,3,28,desktop,88
68.51,9,debit card,electronics,5,44,desktop,3
38.91,19,bank transfer,home & garden,4,46,tablet,319
95.17,21,PayPal,electronics,3,23,desktop,50
147.33,15,bank transfer,toys & games,3,41,desktop,131
223.18,21,debit card,health & beauty,5,40,desktop,166
186.66,3,debit card,health & beauty,5,37,mobile,48
71.27,6,bank transfer,electronics,1,51,tablet,62
10.35,2,credit card,health & beauty,3,26,desktop,306
50.45,10,bank transfer,health & beauty,2,16,desktop,187
97.91,13,bank transfer,electronics,5,41,desktop,13
511.2,8,debit card,toys & games,3,9,desktop,58
165.27,14,PayPal,clothing,3,23,desktop,35
15.83,0,bank transfer,toys & games,5,8,mobile,238
31.59,21,debit card,electronics,1,34,desktop,353
83.19,5,PayPal,clothing,4,26,desktop,96
55.35,20,bank transfer,health & beauty,2,20,mobile,303
179.68,5,debit card,electronics,2,32,tablet,20
205.62,4,bank transfer,toys & games,4,13,desktop,81
25.91,15,credit card,toys & games,5,34,tablet,183
85.35,17,debit card,health & beauty,4,42,desktop,259
175.31,15,debit card,toys & games,1,26,desktop,178
114.77,0,debit card,electronics,3,32,mobile,44
115.57,2,credit card,clothing,2,17,mobile,143
73.19,15,debit card,clothing,4,28,desktop,353
185.35,10,credit card,toys & games,4,40,tablet,98
